,141
0,-7.0
1,-2.1999999999999997
2,-7.699999999999999
3,-7.200000000000002
4,-4.5
5,-9.8
6,-7.6
7,-4.1
8,-9.2
9,-6.000000000000001
10,-9.0
11,-0.7000000000000002
12,-0.6999999999999997
13,-4.0
14,-5.2
15,-3.4000000000000004
16,-2.8000000000000003
17,-6.199999999999999
18,-5.8999999999999995
19,-7.5
20,-5.0
21,-6.699999999999999
22,-2.9999999999999996
23,-8.4
24,-6.9
25,-4.4
26,-5.2
27,-7.5
28,-4.4
29,-5.3
30,-8.6
31,-3.9
32,-7.2
33,-8.3
34,-7.4
35,-7.0
36,-10.0
37,-3.9000000000000004
38,-7.9
39,-4.400000000000001
40,-5.300000000000001
41,-9.1
42,-5.8
43,-4.1000000000000005
44,-2.1000000000000005
45,-4.2
46,-7.200000000000001
47,0.7999999999999997
48,-1.2
49,-1.6
50,-7.8
51,-3.9000000000000004
52,-2.4
53,-8.1
54,-1.5
55,-2.1999999999999997
56,-2.8000000000000007
57,0.2999999999999996
58,-6.699999999999999
59,-4.7
60,-1.8000000000000003
61,1.2999999999999994
62,11.9
63,2.0999999999999996
64,5.0
65,12.9
66,-7.6
67,2.8
68,2.6999999999999997
69,4.1
70,1.9
71,22.000000000000004
72,10.200000000000003
73,25.800000000000004
74,2.3
75,31.5
76,10.099999999999998
77,11.5
78,28.6
79,31.299999999999997
80,23.8
81,34.1
82,31.700000000000003
83,42.5
84,50.400000000000006
85,18.0
86,21.8
87,36.5
88,14.6
89,40.699999999999996
90,23.0
91,38.099999999999994
92,23.799999999999997
93,33.8
94,26.8
95,32.99999999999999
96,12.100000000000001
97,35.6
98,14.4
99,29.900000000000002
