,Score,Epslon,round
0,-18.89,1.6172271999999959,0
1,-14.47,0.01776,1
2,-12.82,0.01776,2
3,-11.36,0.01776,3
4,-6.74,0.01776,4
5,-0.57,0.01776,5
6,-0.49,0.01776,6
7,8.27,0.01776,7
8,10.57,0.01776,8
