,Score,Epslon,round
0,-33.61,3.216516799999996,0
1,-28.63,0.01776,1
2,-20.54,0.01776,2
3,-8.8,0.01776,3
4,2.82,0.01776,4
5,17.66,0.01776,5
6,16.77,0.01776,6
7,14.85,0.01776,7
8,32.57,0.01776,8
