,70
0,-7.0
1,-1.8000000000000007
2,-6.899999999999999
3,-2.8
4,-4.200000000000001
5,-4.4
6,-5.6
7,-5.000000000000001
8,-3.4000000000000004
9,-0.8999999999999995
10,-4.6
11,-2.2
12,-6.600000000000001
13,-4.6
14,-1.700000000000001
15,1.6999999999999997
16,-4.0
17,-0.7999999999999998
18,1.9999999999999998
19,0.7
20,8.600000000000001
21,2.7999999999999994
22,0.3999999999999999
23,1.9
24,-2.2000000000000006
25,18.3
26,7.8
27,18.5
28,-1.6
29,37.4
30,28.8
31,12.5
32,40.300000000000004
33,29.0
34,46.2
35,42.599999999999994
36,21.7
37,25.799999999999997
38,26.9
39,31.200000000000003
40,51.6
41,35.800000000000004
42,21.599999999999998
43,69.1
44,54.6
45,30.200000000000003
46,58.3
47,92.9
48,71.2
49,54.6
50,48.400000000000006
51,43.89999999999999
52,44.69999999999999
53,34.7
54,58.20000000000001
55,46.9
56,58.49999999999999
57,34.400000000000006
58,63.2
59,42.800000000000004
60,50.9
61,43.099999999999994
62,44.8
63,54.39999999999999
64,80.29999999999998
65,42.6
66,55.300000000000004
67,55.599999999999994
68,49.099999999999994
69,52.5
70,26.299999999999997
71,57.0
72,62.900000000000006
73,43.9
74,67.9
75,62.2
76,43.6
77,96.7
78,78.4
79,51.699999999999996
80,68.6
81,64.2
82,43.6
83,63.99999999999999
84,57.4
85,43.79999999999999
86,44.9
87,47.8
88,54.400000000000006
89,64.7
90,52.49999999999999
91,56.900000000000006
92,50.5
93,54.4
94,38.2
95,58.19999999999999
96,52.8
97,55.60000000000001
98,71.1
99,50.599999999999994
