,Score,Epslon,round
0,-38.39,2.4168719999999957,0
1,-29.66,0.01776,1
2,-35.37,0.01776,2
3,-35.6,0.01776,3
4,-32.66,0.01776,4
5,-34.28,0.01776,5
6,-35.16,0.01776,6
7,-36.92,0.01776,7
8,-37.38,0.01776,8
