,Score,Epslon,round
0,-34.04,2.8166943999999954,0
1,-26.18,0.01776,1
2,-22.73,0.01776,2
3,-24.13,0.01776,3
4,-22.61,0.01776,4
5,-25.63,0.01776,5
6,-23.73,0.01776,6
7,-28.71,0.01776,7
8,-22.77,0.01776,8
