,Score,Epslon,round
0,-36.73,2.4168719999999957,0
1,-35.67,0.01776,1
2,-35.39,0.01776,2
3,-17.87,0.01776,3
4,-16.41,0.01776,4
5,-19.07,0.01776,5
6,-19.82,0.01776,6
7,-17.03,0.01776,7
8,-18.2,0.01776,8
