,Score,Epslon,round
0,-16.68,2.0170495999999956,0
1,6.97,0.01776,1
2,27.35,0.01776,2
3,31.46,0.01776,3
4,20.83,0.01776,4
5,23.27,0.01776,5
6,28.22,0.01776,6
7,26.81,0.01776,7
8,22.76,0.01776,8
