,Score,Epslon,round
0,-30.58,2.8166943999999954,0
1,-31.47,0.01776,1
2,-19.43,0.01776,2
3,-2.56,0.01776,3
4,7.04,0.01776,4
5,-1.84,0.01776,5
6,17.8,0.01776,6
7,30.16,0.01776,7
8,23.53,0.01776,8
