,Score,Epslon,round
0,-21.48,3.216516799999996,0
1,-7.69,0.01776,1
2,-2.75,0.01776,2
3,-2.2,0.01776,3
4,5.08,0.01776,4
5,6.0,0.01776,5
6,-1.52,0.01776,6
7,3.93,0.01776,7
8,2.92,0.01776,8
