,65
0,-8.4
1,-7.1
2,-4.1
3,-5.5
4,-8.600000000000001
5,-5.100000000000001
6,-1.6999999999999997
7,-4.9
8,-6.4
9,-2.6
10,-5.3
11,-4.6
12,-7.4
13,-4.7
14,-1.4
15,-0.6000000000000005
16,-6.5
17,-3.0
18,-7.1000000000000005
19,-5.6
20,-3.0
21,-3.5
22,-3.1
23,-3.1000000000000005
24,-5.1000000000000005
25,-0.6000000000000001
26,9.1
27,21.9
28,11.299999999999999
29,9.899999999999997
30,12.7
31,29.8
32,15.2
33,17.5
34,21.5
35,42.300000000000004
36,31.300000000000004
37,30.900000000000002
38,40.4
39,66.19999999999999
40,14.800000000000002
41,62.8
42,59.599999999999994
43,49.9
44,38.199999999999996
45,47.9
46,35.7
47,52.800000000000004
48,46.5
49,50.5
50,35.2
51,44.99999999999999
52,43.9
53,40.800000000000004
54,54.30000000000001
55,42.8
56,29.099999999999998
57,32.99999999999999
58,40.199999999999996
59,35.8
60,54.4
61,34.699999999999996
62,42.599999999999994
63,72.3
64,45.400000000000006
65,40.5
66,30.0
67,52.699999999999996
68,61.49999999999999
69,48.300000000000004
70,36.400000000000006
71,41.9
72,30.099999999999998
73,47.800000000000004
74,50.699999999999996
75,55.6
76,43.00000000000001
77,50.4
78,53.39999999999999
79,46.300000000000004
80,27.999999999999996
81,46.0
82,98.19999999999999
83,49.9
84,55.7
85,38.8
86,38.4
87,40.2
88,54.4
89,46.1
90,40.8
91,39.699999999999996
92,57.3
93,65.89999999999999
94,29.0
95,43.800000000000004
96,41.6
97,41.0
98,38.9
99,35.4
