,Score,Epslon,round
0,-30.72,2.0170495999999956,0
1,-28.39,0.01776,1
2,-25.62,0.01776,2
3,-26.01,0.01776,3
4,-28.41,0.01776,4
5,-26.09,0.01776,5
6,-31.24,0.01776,6
7,-27.79,0.01776,7
8,-29.96,0.01776,8
