,Score,Epslon,round
0,-26.68,2.4168719999999957,0
1,-11.44,0.01776,1
2,-11.8,0.01776,2
3,-4.85,0.01776,3
4,-0.52,0.01776,4
5,0.56,0.01776,5
6,8.24,0.01776,6
7,12.74,0.01776,7
8,24.34,0.01776,8
