,99
0,-9.600000000000001
1,-3.5999999999999996
2,-8.8
3,-5.6000000000000005
4,-7.700000000000001
5,-3.9000000000000004
6,-4.4
7,-9.5
8,-5.1000000000000005
9,-7.6
10,-7.1000000000000005
11,-3.6
12,-2.8000000000000003
13,-3.5999999999999988
14,-3.8
15,-7.0
16,-2.3
17,-2.1000000000000005
18,-2.5000000000000004
19,-4.2
20,-5.8999999999999995
21,-5.5
22,-8.600000000000001
23,0.7000000000000002
24,-3.4
25,0.4999999999999998
26,-3.1999999999999993
27,-2.8000000000000007
28,-2.4
29,-3.4999999999999996
30,12.800000000000002
31,9.799999999999999
32,7.299999999999999
33,24.4
34,12.7
35,3.5000000000000004
36,11.899999999999999
37,10.1
38,14.3
39,16.499999999999996
40,38.800000000000004
41,35.699999999999996
42,64.0
43,15.4
44,32.0
45,42.800000000000004
46,18.8
47,40.300000000000004
48,36.0
49,34.5
50,31.799999999999997
51,30.900000000000002
52,48.8
53,39.400000000000006
54,57.599999999999994
55,55.4
56,36.9
57,51.900000000000006
58,49.0
59,96.6
60,29.199999999999996
61,27.5
62,51.4
63,24.299999999999997
64,59.6
65,44.599999999999994
66,33.3
67,26.199999999999996
68,33.9
69,45.6
70,26.499999999999993
71,33.7
72,49.599999999999994
73,25.999999999999996
74,51.7
75,53.5
76,65.8
77,49.6
78,75.3
79,31.499999999999996
80,27.2
81,75.4
82,41.7
83,54.89999999999999
84,40.9
85,43.6
86,91.9
87,49.2
88,49.6
89,28.200000000000003
90,29.2
91,31.000000000000004
92,58.400000000000006
93,46.4
94,61.5
95,60.9
96,39.99999999999999
97,65.5
98,86.19999999999999
99,45.099999999999994
