,Score,Epslon,round
0,-33.51,1.6172271999999959,0
1,-22.37,0.01776,1
2,-5.16,0.01776,2
3,-10.67,0.01776,3
4,-1.1,0.01776,4
5,9.87,0.01776,5
6,26.09,0.01776,6
7,34.14,0.01776,7
8,47.62,0.01776,8
