,Score,Epslon,round
0,-39.0,3.616339199999996,0
1,-37.02,0.01776,1
2,-24.5,0.01776,2
3,16.95,0.01776,3
4,17.72,0.01776,4
5,17.47,0.01776,5
6,27.12,0.01776,6
7,15.41,0.01776,7
8,31.93,0.01776,8
