,39
0,-6.1
1,-3.3
2,-6.1
3,-4.5
4,-6.699999999999999
5,-5.7
6,-5.4
7,-5.4
8,-8.000000000000002
9,-6.6
10,-8.0
11,-4.300000000000001
12,-7.3
13,-4.699999999999999
14,-3.5999999999999996
15,-8.200000000000001
16,0.2999999999999996
17,-3.1999999999999997
18,-4.0
19,-6.600000000000001
20,-0.5000000000000001
21,-0.1000000000000002
22,-5.400000000000001
23,-2.3
24,-5.3
25,-2.3
26,-5.000000000000001
27,-3.5999999999999996
28,-1.0000000000000002
29,-5.500000000000001
30,-0.7000000000000003
31,4.1000000000000005
32,0.0
33,-0.8
34,-0.8000000000000005
35,-2.1
36,6.0
37,15.299999999999999
38,19.6
39,28.499999999999996
40,36.49999999999999
41,11.500000000000002
42,40.9
43,48.2
44,58.5
45,24.5
46,39.7
47,37.49999999999999
48,26.7
49,51.00000000000001
50,35.9
51,43.300000000000004
52,41.1
53,40.2
54,38.6
55,65.3
56,50.4
57,34.50000000000001
58,32.7
59,42.3
60,64.9
61,48.099999999999994
62,32.9
63,43.3
64,32.5
65,50.7
66,27.0
67,67.8
68,40.99999999999999
69,38.599999999999994
70,47.5
71,23.599999999999998
72,54.800000000000004
73,58.8
74,25.900000000000002
75,33.8
76,39.199999999999996
77,47.0
78,53.9
79,77.4
80,36.4
81,79.89999999999999
82,48.1
83,47.6
84,31.4
85,23.900000000000006
86,38.9
87,44.5
88,64.3
89,41.800000000000004
90,49.7
91,45.400000000000006
92,42.199999999999996
93,38.00000000000001
94,49.99999999999999
95,35.400000000000006
96,49.599999999999994
97,40.5
98,53.9
99,45.599999999999994
