,Score,Epslon,round
0,-31.4,4.016161599999996,0
1,-28.58,0.01776,1
2,-24.33,0.01776,2
3,-10.16,0.01776,3
4,-3.47,0.01776,4
5,2.92,0.01776,5
6,19.98,0.01776,6
7,51.08,0.01776,7
8,47.22,0.01776,8
