,Score,Epslon,round
0,-43.97,4.815806399999996,0
1,-39.94,0.01776,1
2,-36.95,0.01776,2
3,-13.65,0.01776,3
4,4.97,0.01776,4
5,19.51,0.01776,5
6,19.53,0.01776,6
7,34.3,0.01776,7
8,29.51,0.01776,8
