,165
0,-8.4
1,-5.3999999999999995
2,-6.100000000000001
3,-5.1
4,-6.2
5,-6.699999999999999
6,-9.0
7,-9.5
8,-10.200000000000001
9,-2.5
10,-4.4
11,-9.9
12,-9.799999999999999
13,-2.9000000000000004
14,-6.4
15,-7.8999999999999995
16,-8.4
17,-3.3
18,-5.4
19,-5.199999999999999
20,-4.5
21,-1.8
22,-4.6000000000000005
23,-7.6
24,-2.5
25,-5.8
26,-6.0
27,3.0000000000000004
28,-1.8000000000000005
29,9.9
30,-2.0000000000000004
31,0.7999999999999996
32,2.8
33,3.5999999999999996
34,6.1000000000000005
35,7.2
36,-3.6000000000000005
37,-1.9000000000000001
38,-7.2
39,-1.0000000000000004
40,1.1999999999999993
41,5.5
42,25.0
43,4.6
44,13.9
45,4.8
46,14.1
47,4.2
48,11.0
49,16.9
50,7.000000000000002
51,9.5
52,23.3
53,16.3
54,23.8
55,31.099999999999998
56,31.0
57,40.9
58,48.900000000000006
59,20.999999999999996
60,58.5
61,25.599999999999994
62,35.6
63,29.2
64,57.4
65,46.6
66,54.5
67,31.099999999999998
68,38.5
69,63.3
70,40.99999999999999
71,57.800000000000004
72,55.800000000000004
73,53.4
74,28.700000000000003
75,57.9
76,48.0
77,65.89999999999999
78,27.6
79,40.1
80,49.800000000000004
81,47.50000000000001
82,35.699999999999996
83,38.0
84,24.0
85,48.1
86,40.599999999999994
87,52.800000000000004
88,48.39999999999999
89,32.8
90,56.5
91,50.9
92,30.7
93,59.099999999999994
94,48.8
95,54.199999999999996
96,39.699999999999996
97,62.29999999999999
98,24.0
99,29.9
