,Score,Epslon,round
0,-29.49,2.4168719999999957,0
1,-22.81,0.01776,1
2,-18.66,0.01776,2
3,-23.84,0.01776,3
4,-15.97,0.01776,4
5,-13.75,0.01776,5
6,-7.83,0.01776,6
7,-11.13,0.01776,7
8,-13.5,0.01776,8
