,Score,Epslon,round
0,-39.34,2.0170495999999956,0
1,-38.21,0.01776,1
2,-39.54,0.01776,2
3,-29.34,0.01776,3
4,-32.21,0.01776,4
5,-31.76,0.01776,5
6,-29.62,0.01776,6
7,-36.6,0.01776,7
8,-30.39,0.01776,8
