,Score,Epslon,round
0,-24.30398120059095,0.8175823999999956,0
1,-20.169160080545648,0.01776,1
2,-17.612361062672317,0.01776,2
3,-17.383525497898457,0.01776,3
4,-16.712845762847586,0.01776,4
5,-18.02225114450584,0.01776,5
6,-14.003304288272519,0.01776,6
7,-13.675954934001101,0.01776,7
8,-13.302005159440112,0.01776,8
