,Score,Epslon,round
0,-36.48,1.2174047999999957,0
1,-34.32,0.01776,1
2,-28.39,0.01776,2
3,-28.92,0.01776,3
4,-23.05,0.01776,4
5,-7.45,0.01776,5
6,-9.65,0.01776,6
7,-8.35,0.01776,7
8,-10.72,0.01776,8
