,Score,Epslon,round
0,-31.09,2.4168719999999957,0
1,-20.21,0.01776,1
2,-13.88,0.01776,2
3,-6.52,0.01776,3
4,-7.17,0.01776,4
5,-7.44,0.01776,5
6,7.87,0.01776,6
7,22.96,0.01776,7
8,30.29,0.01776,8
