,Score,Epslon,round
0,-29.14,3.616339199999996,0
1,-28.45,0.01776,1
2,-26.08,0.01776,2
3,-25.43,0.01776,3
4,-27.5,0.01776,4
5,-29.67,0.01776,5
6,-25.84,0.01776,6
7,-27.84,0.01776,7
8,-29.54,0.01776,8
