,101
0,-9.700000000000001
1,-7.699999999999999
2,-5.6
3,-8.600000000000001
4,-5.6000000000000005
5,-4.7
6,0.9000000000000011
7,-4.8
8,-4.7
9,-6.9
10,-7.199999999999999
11,-6.800000000000001
12,0.20000000000000007
13,-8.399999999999999
14,-4.3999999999999995
15,6.000000000000002
16,-1.4000000000000004
17,-7.0
18,-7.5
19,2.3999999999999995
20,-5.3999999999999995
21,0.6000000000000005
22,-3.4999999999999996
23,-6.4
24,-3.8000000000000003
25,-1.4000000000000001
26,5.2
27,8.6
28,7.2
29,4.1
30,16.400000000000002
31,8.900000000000002
32,9.2
33,26.0
34,20.299999999999997
35,18.6
36,14.099999999999998
37,29.700000000000003
38,49.8
39,24.9
40,23.8
41,23.099999999999998
42,42.3
43,42.4
44,50.699999999999996
45,28.4
46,46.4
47,78.60000000000001
48,48.3
49,48.60000000000001
50,52.49999999999999
51,50.599999999999994
52,79.10000000000002
53,47.599999999999994
54,47.79999999999999
55,56.49999999999999
56,41.6
57,65.2
58,49.900000000000006
59,53.300000000000004
60,56.19999999999999
61,44.599999999999994
62,49.1
63,48.89999999999999
64,43.89999999999999
65,62.29999999999999
66,37.60000000000001
67,52.2
68,54.49999999999999
69,51.900000000000006
70,37.199999999999996
71,49.4
72,48.7
73,56.699999999999996
74,75.1
75,67.19999999999999
76,36.3
77,55.1
78,59.99999999999999
79,63.99999999999999
80,43.1
81,64.0
82,81.39999999999999
83,28.6
84,55.4
85,76.39999999999999
86,43.8
87,48.9
88,37.6
89,51.49999999999999
90,33.50000000000001
91,43.70000000000001
92,63.2
93,47.49999999999999
94,53.19999999999999
95,44.99999999999999
96,53.7
97,50.5
98,29.999999999999996
99,48.800000000000004
