,Score,Epslon,round
0,-28.98,1.6172271999999959,0
1,-22.1,0.01776,1
2,-15.89,0.01776,2
3,-13.91,0.01776,3
4,-10.14,0.01776,4
5,-14.82,0.01776,5
6,-7.45,0.01776,6
7,-13.28,0.01776,7
8,-13.35,0.01776,8
