,167
0,-3.6000000000000005
1,-8.0
2,-7.6000000000000005
3,-8.1
4,-3.2
5,-7.599999999999999
6,-7.6
7,-6.199999999999999
8,-2.8
9,-5.800000000000001
10,-1.4000000000000004
11,-4.6000000000000005
12,-8.8
13,-5.6000000000000005
14,-2.4
15,-7.700000000000001
16,6.299999999999999
17,-4.0
18,-6.199999999999999
19,0.5000000000000004
20,-4.4
21,-2.8
22,2.9999999999999996
23,-10.0
24,13.3
25,-1.7999999999999998
26,1.9
27,6.199999999999999
28,-1.4000000000000004
29,13.5
30,4.2
31,-3.8000000000000003
32,15.1
33,8.1
34,-3.2
35,3.8
36,7.3
37,9.999999999999998
38,6.6000000000000005
39,10.799999999999999
40,9.399999999999999
41,20.5
42,12.500000000000002
43,15.899999999999999
44,14.1
45,5.5
46,9.600000000000001
47,14.1
48,16.9
49,14.8
50,10.6
51,19.1
52,29.1
53,21.3
54,25.0
55,32.5
56,28.199999999999996
57,24.3
58,27.200000000000003
59,32.4
60,41.2
61,40.599999999999994
62,23.599999999999998
63,37.4
64,62.2
65,41.5
66,28.299999999999997
67,38.900000000000006
68,54.199999999999996
69,35.9
70,20.2
71,33.1
72,41.699999999999996
73,49.2
74,64.0
75,38.7
76,51.400000000000006
77,61.0
78,75.0
79,40.4
80,15.899999999999999
81,47.10000000000001
82,21.9
83,56.7
84,21.1
85,29.4
86,37.9
87,25.299999999999997
88,53.2
89,56.7
90,24.0
91,49.00000000000001
92,14.0
93,28.5
94,50.4
95,35.1
96,19.8
97,50.5
98,48.2
99,19.7
