,Score,Epslon,round
0,-25.47,2.8166943999999954,0
1,-16.76,0.01776,1
2,-7.75,0.01776,2
3,-8.84,0.01776,3
4,-12.69,0.01776,4
5,-13.42,0.01776,5
6,-15.21,0.01776,6
7,-12.41,0.01776,7
8,-7.98,0.01776,8
