,126
0,-9.600000000000001
1,-6.3999999999999995
2,-6.5
3,1.7000000000000004
4,-5.5
5,-5.800000000000001
6,-5.5
7,-7.6000000000000005
8,-8.4
9,-6.800000000000001
10,-2.4000000000000004
11,-6.9
12,-8.6
13,-7.200000000000001
14,-8.200000000000001
15,-7.3
16,-3.3000000000000007
17,-7.6000000000000005
18,-3.3
19,-1.8000000000000003
20,-6.0
21,1.9
22,-3.3000000000000003
23,-8.700000000000001
24,-5.6
25,-4.900000000000002
26,-8.0
27,-2.2
28,-3.8
29,8.799999999999999
30,-3.4
31,0.19999999999999984
32,2.500000000000001
33,-2.3000000000000003
34,9.5
35,2.5999999999999996
36,16.599999999999998
37,15.2
38,12.899999999999999
39,0.9000000000000001
40,21.2
41,24.700000000000003
42,35.7
43,45.099999999999994
44,34.3
45,34.3
46,41.8
47,39.9
48,48.699999999999996
49,86.60000000000001
50,42.00000000000001
51,53.20000000000001
52,24.7
53,35.2
54,33.4
55,35.6
56,56.8
57,44.0
58,59.7
59,44.10000000000001
60,30.6
61,33.3
62,49.7
63,55.8
64,31.4
65,43.2
66,40.39999999999999
67,31.0
68,60.5
69,69.50000000000001
70,42.99999999999999
71,56.800000000000004
72,39.79999999999999
73,49.699999999999996
74,49.7
75,46.39999999999999
76,44.10000000000001
77,36.7
78,51.7
79,25.700000000000003
80,27.299999999999997
81,49.300000000000004
82,49.2
83,32.9
84,71.7
85,53.5
86,26.7
87,58.7
88,76.70000000000002
89,30.2
90,47.2
91,43.1
92,49.7
93,29.799999999999997
94,58.5
95,49.300000000000004
96,51.400000000000006
97,40.1
98,48.199999999999996
99,49.5
