,Score,Epslon,round
0,-24.35,3.216516799999996,0
1,-3.26,0.01776,1
2,17.66,0.01776,2
3,29.88,0.01776,3
4,22.28,0.01776,4
5,32.08,0.01776,5
6,30.69,0.01776,6
7,24.19,0.01776,7
8,27.87,0.01776,8
