,Score,Epslon,round
0,-24.84,3.216516799999996,0
1,-26.2,0.01776,1
2,-22.67,0.01776,2
3,5.34,0.01776,3
4,24.45,0.01776,4
5,12.6,0.01776,5
6,23.48,0.01776,6
7,22.01,0.01776,7
8,25.06,0.01776,8
