,181
0,-7.0
1,-2.8000000000000007
2,-4.4
3,-4.1000000000000005
4,-9.0
5,-2.1
6,-5.8
7,0.39999999999999947
8,-3.1999999999999997
9,-7.200000000000001
10,-4.800000000000001
11,-8.100000000000001
12,-6.499999999999999
13,0.8999999999999997
14,-1.3
15,-0.8999999999999999
16,-4.8999999999999995
17,-6.4
18,-4.8
19,-2.5000000000000004
20,-1.4
21,3.9999999999999996
22,-4.000000000000001
23,2.8
24,-1.0000000000000002
25,-2.2
26,-5.4
27,-6.1000000000000005
28,-4.4
29,-8.600000000000001
30,-8.2
31,-5.600000000000001
32,-2.0999999999999996
33,1.8999999999999995
34,1.4
35,3.9
36,3.9999999999999996
37,5.1000000000000005
38,0.7999999999999998
39,12.599999999999998
40,8.299999999999999
41,13.4
42,10.4
43,6.3
44,14.7
45,7.699999999999999
46,10.299999999999999
47,15.700000000000001
48,8.200000000000001
49,11.9
50,24.4
51,11.500000000000002
52,9.700000000000001
53,14.2
54,26.999999999999996
55,34.400000000000006
56,5.000000000000001
57,6.6
58,19.0
59,15.1
60,33.1
61,17.5
62,20.0
63,26.7
64,34.099999999999994
65,23.299999999999997
66,39.699999999999996
67,23.799999999999994
68,36.0
69,30.1
70,22.7
71,46.0
72,36.99999999999999
73,35.6
74,21.5
75,49.6
76,18.900000000000002
77,21.000000000000004
78,33.099999999999994
79,19.799999999999997
80,48.0
81,30.299999999999997
82,49.099999999999994
83,53.800000000000004
84,44.7
85,40.7
86,36.8
87,49.0
88,41.4
89,33.199999999999996
90,40.9
91,42.800000000000004
92,35.6
93,34.99999999999999
94,36.1
95,31.099999999999994
96,46.2
97,54.49999999999999
98,25.799999999999997
99,33.5
