,142
0,-6.6000000000000005
1,-8.0
2,-8.1
3,-4.8
4,-8.200000000000001
5,-7.300000000000001
6,-8.8
7,-5.799999999999999
8,-6.8999999999999995
9,-6.6
10,-6.2
11,-5.4
12,-5.300000000000001
13,-4.7
14,-4.299999999999999
15,-8.800000000000002
16,-3.0
17,-2.9
18,-3.3
19,-4.6000000000000005
20,-6.4
21,-5.799999999999999
22,-0.8000000000000003
23,-2.6000000000000005
24,-2.8000000000000003
25,-6.4
26,-9.0
27,-0.6000000000000005
28,11.399999999999999
29,2.6
30,-3.1000000000000014
31,3.8000000000000007
32,0.4000000000000006
33,1.9000000000000001
34,16.8
35,13.7
36,12.8
37,15.499999999999998
38,14.1
39,18.9
40,8.5
41,31.4
42,29.3
43,25.5
44,46.900000000000006
45,21.199999999999996
46,35.7
47,20.800000000000004
48,32.5
49,50.599999999999994
50,51.8
51,41.400000000000006
52,33.5
53,23.300000000000004
54,58.900000000000006
55,42.599999999999994
56,49.1
57,35.0
58,52.699999999999996
59,45.8
60,46.99999999999999
61,29.599999999999998
62,34.2
63,41.3
64,23.400000000000002
65,65.3
66,43.300000000000004
67,54.89999999999999
68,73.7
69,36.300000000000004
70,66.3
71,66.6
72,76.10000000000001
73,31.8
74,34.8
75,38.5
76,48.9
77,40.400000000000006
78,35.1
79,31.6
80,37.199999999999996
81,52.8
82,53.6
83,59.5
84,29.299999999999997
85,79.0
86,37.599999999999994
87,37.7
88,41.89999999999999
89,90.49999999999999
90,37.099999999999994
91,56.9
92,81.0
93,43.9
94,34.00000000000001
95,48.3
96,74.3
97,34.199999999999996
98,46.5
99,65.69999999999999
