,Score,Epslon,round
0,-18.83,1.6172271999999959,0
1,7.35,0.01776,1
2,18.4,0.01776,2
3,25.35,0.01776,3
4,28.19,0.01776,4
5,18.38,0.01776,5
6,32.3,0.01776,6
7,18.41,0.01776,7
8,23.46,0.01776,8
