,Score,Epslon,round
0,-26.58,3.216516799999996,0
1,-15.96,0.01776,1
2,-2.69,0.01776,2
3,7.23,0.01776,3
4,8.76,0.01776,4
5,8.3,0.01776,5
6,6.82,0.01776,6
7,11.81,0.01776,7
8,13.91,0.01776,8
