,Score,Epslon,round
0,-26.53,3.216516799999996,0
1,-15.7,0.01776,1
2,-4.4,0.01776,2
3,-1.25,0.01776,3
4,-5.55,0.01776,4
5,-9.5,0.01776,5
6,1.14,0.01776,6
7,-2.27,0.01776,7
8,-0.69,0.01776,8
