,27
0,-6.8
1,-7.1
2,-6.6000000000000005
3,-3.5
4,-6.4
5,-6.000000000000002
6,-5.6
7,-7.100000000000001
8,-6.800000000000001
9,-7.4
10,-8.7
11,-6.800000000000002
12,-4.9
13,-0.7000000000000002
14,2.4000000000000012
15,6.2
16,13.0
17,3.8
18,4.6000000000000005
19,5.6
20,13.400000000000002
21,16.1
22,6.700000000000001
23,28.999999999999996
24,9.200000000000003
25,11.799999999999999
26,15.799999999999997
27,34.4
28,50.599999999999994
29,36.9
30,38.9
31,16.6
32,56.800000000000004
33,48.099999999999994
34,38.49999999999999
35,38.1
36,36.8
37,23.900000000000002
38,49.8
39,54.4
40,31.900000000000006
41,32.800000000000004
42,26.5
43,40.7
44,28.1
45,38.5
46,46.599999999999994
47,38.400000000000006
48,30.9
49,42.1
50,46.099999999999994
51,47.900000000000006
52,26.4
53,24.6
54,30.9
55,14.0
56,19.4
57,29.5
58,94.10000000000001
59,28.2
60,48.5
61,49.4
62,48.7
63,38.900000000000006
64,38.300000000000004
65,38.099999999999994
66,46.8
67,59.50000000000001
68,36.5
69,44.300000000000004
70,27.1
71,48.6
72,52.099999999999994
73,50.9
74,68.0
75,44.9
76,43.40000000000001
77,52.599999999999994
78,50.3
79,45.900000000000006
80,42.1
81,76.4
82,40.1
83,72.3
84,22.9
85,43.6
86,32.0
87,45.6
88,30.7
89,32.9
90,38.2
91,50.40000000000001
92,44.4
93,37.8
94,48.400000000000006
95,41.300000000000004
96,34.800000000000004
97,44.99999999999999
98,58.9
99,30.700000000000003
