,Score,Epslon,round
0,-38.29,0.8175823999999956,0
1,-26.71,0.01776,1
2,-15.92,0.01776,2
3,-11.43,0.01776,3
4,-6.61,0.01776,4
5,-5.99,0.01776,5
6,3.05,0.01776,6
7,3.23,0.01776,7
8,5.13,0.01776,8
