,Score,Epslon,round
0,-29.61,3.216516799999996,0
1,0.8,0.01776,1
2,4.41,0.01776,2
3,14.33,0.01776,3
4,25.54,0.01776,4
5,26.11,0.01776,5
6,20.29,0.01776,6
7,24.26,0.01776,7
8,30.94,0.01776,8
