,Score,Epslon,round
0,-24.86942658478155,2.0170495999999956,0
1,-25.433230528776086,0.01776,1
2,-23.789736979876462,0.01776,2
3,-27.792704379188248,0.01776,3
4,-25.243184161653165,0.01776,4
5,-22.667124007821723,0.01776,5
6,-19.394173808065737,0.01776,6
7,-18.791594628658643,0.01776,7
8,-18.468717535361307,0.01776,8
