,Score,Epslon,round
0,-19.26,3.216516799999996,0
1,-13.36,0.01776,1
2,-11.72,0.01776,2
3,-6.01,0.01776,3
4,-11.8,0.01776,4
5,-5.18,0.01776,5
6,-5.51,0.01776,6
7,-0.42,0.01776,7
8,-5.14,0.01776,8
