,113
0,-5.1000000000000005
1,-3.4000000000000004
2,-4.1
3,-1.9
4,-7.8
5,-4.3
6,-5.1000000000000005
7,-1.6999999999999997
8,-8.6
9,-7.1000000000000005
10,-5.0
11,-7.199999999999999
12,-6.100000000000001
13,-3.5999999999999996
14,-5.300000000000001
15,-3.099999999999999
16,-6.6000000000000005
17,2.5000000000000004
18,-7.2
19,-4.1000000000000005
20,-0.10000000000000031
21,-6.1
22,-4.200000000000001
23,-1.0000000000000004
24,-3.000000000000001
25,-1.5000000000000004
26,5.9
27,14.200000000000001
28,3.3999999999999995
29,6.8999999999999995
30,18.5
31,9.4
32,13.7
33,0.7999999999999996
34,7.300000000000002
35,19.0
36,18.2
37,25.099999999999998
38,22.7
39,35.8
40,37.8
41,27.300000000000004
42,41.10000000000001
43,36.6
44,28.1
45,47.7
46,33.400000000000006
47,35.0
48,45.699999999999996
49,40.2
50,35.5
51,38.300000000000004
52,24.900000000000002
53,52.099999999999994
54,32.099999999999994
55,54.199999999999996
56,33.1
57,48.29999999999999
58,28.2
59,51.800000000000004
60,30.400000000000002
61,45.2
62,27.1
63,37.2
64,33.699999999999996
65,35.800000000000004
66,28.4
67,42.1
68,34.300000000000004
69,48.800000000000004
70,27.8
71,39.6
72,30.799999999999997
73,40.5
74,40.400000000000006
75,39.7
76,27.100000000000005
77,51.9
78,62.7
79,54.699999999999996
80,51.8
81,36.4
82,26.7
83,56.5
84,43.099999999999994
85,64.2
86,39.1
87,58.89999999999999
88,42.2
89,31.7
90,37.6
91,50.5
92,37.79999999999999
93,33.8
94,69.1
95,42.199999999999996
96,39.9
97,35.1
98,32.8
99,42.89999999999999
