,Score,Epslon,round
0,-24.59,2.0170495999999956,0
1,1.23,0.01776,1
2,8.83,0.01776,2
3,6.22,0.01776,3
4,8.64,0.01776,4
5,6.28,0.01776,5
6,5.33,0.01776,6
7,6.87,0.01776,7
8,11.51,0.01776,8
