,Score,Epslon,round
0,-31.98,3.616339199999996,0
1,-28.11,0.01776,1
2,-30.76,0.01776,2
3,-19.99,0.01776,3
4,-9.78,0.01776,4
5,-6.53,0.01776,5
6,-10.07,0.01776,6
7,-23.37,0.01776,7
8,-34.63,0.01776,8
