,121
0,-7.5
1,-5.6000000000000005
2,-10.2
3,-2.6
4,-8.0
5,-9.8
6,-10.1
7,-5.6
8,-7.2
9,-8.3
10,-9.200000000000001
11,-6.9
12,-4.300000000000001
13,-4.7
14,-4.7
15,-5.0
16,-5.800000000000001
17,-9.0
18,-2.4
19,-3.1999999999999997
20,-2.3999999999999995
21,-8.4
22,-1.7
23,-4.700000000000001
24,-1.3
25,0.7999999999999997
26,1.2999999999999996
27,1.4000000000000006
28,1.6999999999999997
29,6.1000000000000005
30,-8.0
31,-0.6999999999999993
32,4.6
33,18.700000000000003
34,8.6
35,-5.6000000000000005
36,5.800000000000001
37,20.4
38,37.5
39,12.2
40,29.900000000000002
41,10.7
42,36.8
43,25.9
44,34.6
45,30.7
46,21.5
47,26.9
48,29.300000000000004
49,40.0
50,44.300000000000004
51,51.39999999999999
52,25.299999999999997
53,48.8
54,31.599999999999998
55,32.8
56,47.5
57,49.400000000000006
58,43.4
59,28.400000000000002
60,33.0
61,51.3
62,41.50000000000001
63,29.4
64,44.2
65,32.3
66,52.599999999999994
67,55.99999999999999
68,50.699999999999996
69,66.10000000000001
70,57.0
71,51.0
72,47.3
73,43.30000000000001
74,34.2
75,54.699999999999996
76,52.6
77,52.10000000000001
78,42.1
79,56.30000000000001
80,44.2
81,75.60000000000001
82,37.800000000000004
83,42.2
84,17.2
85,48.6
86,39.300000000000004
87,62.2
88,35.2
89,73.7
90,32.1
91,57.99999999999999
92,52.1
93,37.099999999999994
94,40.300000000000004
95,51.0
96,58.300000000000004
97,50.1
98,40.5
99,71.4
