,Score,Epslon,round
0,-29.27,4.016161599999996,0
1,-23.74,0.01776,1
2,-21.14,0.01776,2
3,-30.08,0.01776,3
4,-23.75,0.01776,4
5,-25.39,0.01776,5
6,-21.54,0.01776,6
7,-23.03,0.01776,7
8,-21.31,0.01776,8
