,Score,Epslon,round
0,-41.13,3.616339199999996,0
1,-25.56,0.01776,1
2,-11.0,0.01776,2
3,-4.26,0.01776,3
4,-3.14,0.01776,4
5,3.23,0.01776,5
6,10.28,0.01776,6
7,8.93,0.01776,7
8,11.24,0.01776,8
