,69
0,-2.2
1,-3.0
2,-9.600000000000001
3,-8.8
4,-5.6000000000000005
5,-7.600000000000001
6,-6.6000000000000005
7,-2.6
8,-7.800000000000001
9,-9.8
10,-6.0
11,-10.299999999999999
12,-8.000000000000002
13,-5.800000000000001
14,-7.299999999999999
15,-6.8
16,-7.000000000000002
17,-7.800000000000001
18,-6.6
19,-5.300000000000001
20,-0.19999999999999996
21,-8.3
22,-6.0
23,-7.1000000000000005
24,-3.8
25,-0.6000000000000002
26,-3.2
27,2.499999999999999
28,-2.3
29,22.4
30,9.0
31,5.6000000000000005
32,24.799999999999997
33,18.1
34,13.3
35,47.39999999999999
36,20.7
37,28.199999999999996
38,43.00000000000001
39,41.3
40,40.800000000000004
41,26.4
42,38.699999999999996
43,26.899999999999995
44,39.4
45,23.3
46,32.49999999999999
47,31.099999999999994
48,58.300000000000004
49,39.099999999999994
50,28.3
51,26.799999999999997
52,42.1
53,27.3
54,20.599999999999998
55,29.799999999999997
56,74.0
57,28.400000000000002
58,28.200000000000003
59,46.1
60,35.7
61,38.7
62,22.9
63,28.499999999999996
64,24.6
65,31.9
66,62.699999999999996
67,29.199999999999996
68,71.4
69,73.69999999999999
70,32.2
71,31.0
72,57.0
73,88.4
74,65.00000000000001
75,86.79999999999998
76,49.39999999999999
77,58.3
78,35.900000000000006
79,30.9
80,35.300000000000004
81,28.700000000000006
82,109.7
83,38.5
84,58.8
85,58.5
86,52.0
87,29.900000000000002
88,50.1
89,97.2
90,40.5
91,76.6
92,24.200000000000003
93,34.1
94,52.3
95,61.49999999999999
96,78.8
97,48.29999999999999
98,48.8
99,72.7
