,Score,Epslon,round
0,-31.22,2.8166943999999954,0
1,-28.78,0.01776,1
2,-19.89,0.01776,2
3,-8.27,0.01776,3
4,-12.44,0.01776,4
5,-8.56,0.01776,5
6,-0.17,0.01776,6
7,2.03,0.01776,7
8,3.04,0.01776,8
