,Score,Epslon,round
0,-30.16,2.4168719999999957,0
1,-21.38,0.01776,1
2,-7.54,0.01776,2
3,-2.29,0.01776,3
4,-6.74,0.01776,4
5,-6.89,0.01776,5
6,0.35,0.01776,6
7,0.41,0.01776,7
8,2.4,0.01776,8
