,Score,Epslon,round
0,-32.6,3.216516799999996,0
1,-26.58,0.01776,1
2,-19.5,0.01776,2
3,-19.72,0.01776,3
4,-22.27,0.01776,4
5,-17.69,0.01776,5
6,-21.29,0.01776,6
7,-27.42,0.01776,7
8,-27.83,0.01776,8
