,Score,Epslon,round
0,-24.44,2.4168719999999957,0
1,-17.05,0.01776,1
2,-9.86,0.01776,2
3,3.38,0.01776,3
4,0.42,0.01776,4
5,4.63,0.01776,5
6,15.44,0.01776,6
7,21.34,0.01776,7
8,26.49,0.01776,8
